Mass_Tag_ID	Monoisotopic_Mass	Avg_GANET	High_Peptide_Prophet_Probability	Cnt_GANET
4168165	3133.615658	0.4032889	0.00904245	6
33343154	3133.725957	0.454071	0.202275	4
11466	3134.5083	0.3337551	0.996591	80
10929590	3134.643264	0.442889	0.991772	13
11664	3134.709974	0.4183375	1	29
5455	3136.401255	0.4851561	0.999991	8
7969979	3136.611297	0.4328857	1	5
25544470	3136.63376	0.4473589	0.10496	4
28301370	3136.691929	0.4223572	0.963704	25
7996798	3136.745604	0.7530745	0.999926	27
18246	3137.352723	0.4252926	0.81755	11
33341027	3137.604512	0.4395052	0.0417092	3
34704597	3137.654818	0.6149488	0.210962	3
30068247	3137.690546	0.3476419	0.297309	13
31394955	3138.751358	0.5086137	0.902941	10
10929531	3140.764974	0.5037185	0.386168	5
30063395	3143.668751	0.6577577	0.998722	5
31776525	3144.492841	0.487175	0.529299	2
32028592	3144.725346	0.4048499	0.569582	5
15670	3145.557956	0.3785092	1	17
4199385	3145.653188	0.2473278	0.992657	44
43172073	3145.659057	0.4314792	0.242006	2
31317749	3145.715404	0.3788024	0.849231	30
29258814	3146.585096	0.3755225	0.039959	11
28675716	3146.602853	0.4085478	0.347177	2
28300369	3146.609379	0.4068727	1	753
33342119	3146.680306	0.493837	0.143877	2
17155	3148.630391	0.4096612	0.999707	4
31395353	3148.692141	0.6147826	0.626738	3
29259024	3149.578023	0.4423711	0.184869	13
23070197	3149.587452	0.6878896	0.999999	6
28300069	3150.456255	0.2478529	1	91
29461012	3150.537756	0.4260799	0.507268	37
12118	3152.596316	0.4771349	1	895
2911651	3152.676947	0.3938388	0.597613	4
8998	3152.797332	0.4708247	0.65563	6
1386	3154.638455	0.5347146	1	243
30068658	3155.549702	0.4832639	0.106995	4
31775222	3156.648741	0.615902	0.994758	16
26157386	3158.672253	0.5325289	0.890442	3
28302744	3159.551355	0.5970213	0.9344	8
31396796	3159.594732	0.4252299	0.0205636	5
31779294	3159.613359	0.4332401	0.0152848	3
12288	3159.824271	0.4378032	0.147028	10
2910665	3160.493775	0.6152898	0.996729	2
30572205	3160.568387	0.3921784	0.999524	34
19244	3161.52975	0.4726805	0.736535	3
46673927	3161.577366	0.3972607	0.0316117	2
10081	3162.642204	0.4346062	0.0485336	8
31419917	3163.543366	0.3450724	0.991589	23
46674029	3164.596316	0.5181078	0.812933	3
30063524	3165.252681	0.6369432	0.999186	3
11771	3166.469796	0.3813868	1	23
11116	3166.539196	0.4695751	1	60
10887	3166.588845	0.4746362	0.925382	4
7970437	3166.623197	0.4791888	0.987053	2
29568421	3166.667443	0.4433032	0.638624	9
33342555	3167.667224	0.4401646	0.831088	2
22388	3168.443001	0.4487709	0.997889	26
29257937	3168.485446	0.4094835	0.354565	2
4168247	3168.550819	0.4753415	0.847483	22
32027608	3168.78822	0.4156307	0.871521	2
29258505	3169.728181	0.4456379	0.314943	36
22425	3170.437351	0.4492398	0.998692	55
4431	3170.610715	0.6465306	0.959236	4
14488	3171.562586	0.458918	0.999974	12
44475444	3171.580344	0.3843584	0.00303713	2
30065089	3171.733065	0.5917765	0.944764	4
7970194	3172.588644	0.406896	0.999561	10
28675905	3172.700003	0.4218161	0.412078	5
1235	3173.667892	0.4104415	1	11
20392	3174.515103	0.3595023	1	11
45976768	3174.534387	0.5622172	0.502206	2
11481	3174.637987	0.4825539	0.883384	6
29461794	3175.378268	0.5167857	0.903071	7
29461757	3175.844338	0.4534708	0.582321	3
30063506	3178.397027	0.3992507	0.994182	2
31774833	3179.411178	0.3965039	0.249905	2
4207667	3179.523213	0.593574	0.726218	3
43171187	3179.71484	0.5648861	0.0963452	12
4855	3179.815626	0.3876815	0.0253425	2
11294	3180.52433	0.5246183	0.109366	2
11035	3180.702883	0.4735496	1	214
33343504	3181.597031	0.4903805	0.217198	2
33342159	3182.44761	0.5973138	0.748622	3
30062366	3182.728134	0.5585971	0.136374	2
28300361	3183.599628	0.4420384	0.718769	4
43171717	3184.717761	0.5107338	0.106171	10
31781958	3185.625173	0.4653706	0.234703	4
32027661	3185.671919	0.5262932	0.429492	3
46674363	3186.427266	0.537424	0.187617	2
15697	3186.47217	0.6414667	1	7
29257776	3188.4622	0.56872	0.999998	144
19515	3190.582977	0.471946	0.763586	2
39897088	3191.402637	0.5618193	0.996071	3
39897986	3191.507955	0.3953511	0.0356686	2
7241	3192.659294	0.6807383	0.999623	3
17953	3192.740604	0.5090662	1	8
43171658	3193.518414	0.476869	0.78157	3
34781412	3193.722121	0.3932099	0.455121	2
17131525	3194.551868	0.5187811	0.932366	7
17173714	3194.610715	0.4882111	0.987228	3
23019471	3194.708637	0.5156013	0.742316	3
9294	3195.606154	0.5033795	0.986801	2
8532834	3195.625754	0.4324164	1	2
14370	3197.432697	0.3960581	0.30885	6
34781442	3199.503146	0.4086726	0.304291	18
14436	3200.50511	0.5802628	0.971355	2
28675623	3201.447553	0.477835	0.309031	2
31781546	3201.650412	0.4543652	0.280134	2
4204708	3201.700039	0.7591646	1	180
4017	3202.451848	0.4316374	0.996295	6
31317887	3203.545019	0.5257385	0.511469	6
5993	3203.682482	0.4860457	0.948991	4
31779040	3203.751225	0.4161836	0.986703	9
34431277	3203.795662	0.5446515	0.390468	11
44475100	3204.732742	0.4467892	0.455223	4
5392	3205.440473	0.5333309	0.994692	2
31774305	3205.509683	0.3150972	0.671438	3
64305604	3206.585753	0.5160906	0.998782	2
2903	3206.60351	0.4335846	1	111
11867	3207.423108	0.5805823	0.999964	102
31320253	3207.536563	0.5526179	0.0843359	3
31319367	3207.559874	0.5113841	0.712841	8
60502795	3207.594265	0.4510165	0.822527	5
31396849	3207.595601	0.3861463	0.40715	6
30064145	3207.662138	0.4845562	0.297046	10
28675595	3208.353915	0.4248243	0.765153	2
12449	3208.586144	0.5316207	0.796336	2
30065020	3208.728992	0.5629756	0.802586	5
4197804	3210.546994	0.400043	1	15
26157144	3210.710756	0.4840961	0.959117	2
28300658	3211.329085	0.4356879	0.336371	2
29258582	3212.758955	0.525695	0.340942	7
31319438	3214.64566	0.3979497	0.911665	5
31774892	3214.797067	0.465452	0.320208	4
30063336	3215.527728	0.3907697	0.933881	10
30067203	3216.663809	0.3182992	0.0883095	3
8576	3216.790253	0.4761535	1	107
31418449	3217.630258	0.4190466	0.230928	2
30572198	3217.802095	0.4863052	0.987612	2
28300491	3218.795328	0.3105836	0.998578	11
30062866	3219.598101	0.3617971	0.986923	8
30572062	3220.603244	0.5326203	0.987423	5
1499	3221.596459	0.3855408	0.876118	6
4198334	3221.771177	0.3921723	0.998732	10
7410653	3222.274141	0.3713129	1	10
12085	3222.837201	0.4573205	0.998394	16
17994	3223.407257	0.3424309	0.999872	69
28675830	3223.633426	0.4752814	0.0248988	2
46672973	3223.777628	0.7834448	0.988631	3
33343082	3225.736445	0.5049387	0.0305534	2
30062890	3226.625039	0.3619832	0.792522	3
28302872	3226.638455	0.4691091	0.453133	3
4199432	3227.494903	0.4681255	0.0109047	4
31775655	3227.651966	0.475356	0.292124	14
30573544	3227.795005	0.3931764	0.896958	2
31780584	3229.422313	0.4049744	0.349502	3
1363	3229.76821	0.3999908	0.936689	47
12521	3229.825722	0.4791736	0.558628	5
31318796	3230.522879	0.4392685	0.469808	9
17099939	3230.567632	0.432712	0.615993	6
3900	3231.690176	0.4178493	0.182536	3
30067833	3232.591316	0.399723	0.976404	5
12389	3232.626364	0.6410495	1	16
17248821	3232.762705	0.4377404	1	6
23019785	3234.464139	0.4117034	0.542044	3
24275	3234.517793	0.4571359	0.993676	19
11290	3234.595267	0.4505237	1	205
30065436	3234.618894	0.5882595	0.999954	2
4202043	3235.514399	0.4273034	0.399462	2
28675638	3235.600411	0.6964985	0.905345	2
2548	3235.614142	0.3801079	0.998359	56
28300209	3235.677673	0.4803286	0.112208	3
9697	3235.714755	0.6047535	0.999694	2
31781434	3236.479979	0.4913816	0.151092	3
26157793	3236.672921	0.4419213	0.793042	2
4201448	3237.435007	0.4033232	0.506829	27
2911222	3237.867383	0.328081	0.162525	3
69344347	3237.867383	0.3753861	1	1
66584165	3238.756847	0.4365453	0.338938	2
38624132	3239.53578	0.405364	0.0496979	2
28676072	3240.653913	0.4145551	0.153329	2
29461097	3241.577746	0.4278766	0.779777	3
31778899	3243.493631	0.6174502	0.910703	15
21975	3243.602127	0.4267008	1	9
30068604	3243.612702	0.4276302	0.537075	3
11820	3243.612702	0.5465678	0.878195	17
30065365	3243.670213	0.3388541	0.0174065	2
11402	3243.715117	0.467054	1	98
47195172	3245.64293	0.4939071	0.219256	2
11965	3245.671919	0.5473363	1	177
31419337	3246.531524	0.5371742	0.999779	5
50896458	3246.699716	0.7983087	0.979219	4
38702968	3247.528787	0.6132868	0.997053	4
34703480	3248.606021	0.4744544	0.181424	3
30574160	3248.672455	0.5985609	0.823838	2
26156455	3248.737637	0.3551655	0.999844	3
29258812	3249.711292	0.5212048	0.0113472	3
23121	3251.476742	0.5557423	0.915165	4
31777095	3251.541459	0.5617103	0.959344	5
28675881	3251.718867	0.4070939	0.99998	4
28302923	3252.452897	0.4955269	0.0530167	2
74601601	3252.748	0.502112	0.869139	2
31419298	3253.562661	0.4914494	0.430735	2
31778267	3255.597444	0.5391499	0.505567	3
46672901	3256.727656	0.5006761	0.867696	2
2911693	3256.810978	0.5395302	0.0339934	3
16775	3258.462994	0.446231	0.351399	3
7970527	3258.645383	0.4189517	0.911193	6
21377	3258.668037	0.612915	1	6
15686	3259.694773	0.5167106	0.998796	2
2910783	3263.399014	0.363886	0.98306	3
8103125	3263.497212	0.5246122	0.691107	3
3568	3263.506428	0.4362032	1	13
26157184	3264.817422	0.536747	0.0980855	11
33341294	3265.666452	0.6137628	0.890722	4
34703977	3267.682759	0.5151361	0.0260803	4
30065796	3268.48871	0.7142091	0.943802	3
3092492	3268.681376	0.5256102	1	1
29259176	3270.716816	0.5165793	0.999467	105
20330	3271.717427	0.6814258	1	14
31778382	3272.526916	0.5128857	0.966973	2
31775496	3272.587797	0.4512998	0.952477	4
1972	3273.508243	0.563634	0.98866	19
19824	3273.583511	0.4100547	0.366577	13
31778240	3273.710613	0.5564037	0.00439478	3
22335	3274.39883	0.4508182	0.450591	8
31419623	3274.510674	0.4812045	0.85699	10
31777647	3274.573397	0.5460426	0.900497	2
29460554	3274.640297	0.6721298	0.90925	3
62630352	3276.626088	0.4521703	0.0566067	2
11754	3276.776989	0.3802935	1	39
11394	3281.831379	0.5643061	1	45
18034	3282.619551	0.5024095	0.999989	10
22704	3282.718152	0.5559023	0.983264	8
4204707	3282.73341	0.4932299	1	93
31320060	3283.633235	0.4220313	0.0284681	4
20302	3283.741923	0.4905047	1	47
28300379	3284.586927	0.4897287	0.923197	46
44474586	3285.670202	0.4632589	0.935581	4
30062472	3285.670881	0.4490082	0.801081	3
7970382	3287.62834	0.4343007	1	11
28301423	3288.711637	0.6291263	0.970992	3
14553	3289.689572	0.4003118	1	119
31395223	3290.504464	0.6930854	0.628129	4
4243	3290.539979	0.5616629	0.846477	3
31780718	3290.679458	0.507906	0.342547	2
43831950	3290.721884	0.4313701	0.0360097	3
31777529	3290.891239	0.4378219	0.825501	3
11040	3291.606176	0.495488	1	736
9209	3291.663474	0.5924241	0.999861	2
30573884	3292.477479	0.4566838	0.863076	2
31417943	3292.596039	0.5169831	0.999932	2
23070195	3292.620536	0.6832939	1	58
28302951	3292.658256	0.4870027	0.911557	51
31320219	3293.497604	0.4818095	0.214627	9
38626079	3293.534646	0.4700852	0.0307813	2
33341359	3293.628351	0.3868861	0.413705	2
28675694	3293.636404	0.570421	0.90755	13
28300314	3293.650135	0.4705334	0.99957	63
1417	3293.859711	0.5188742	1	207
29259441	3294.611032	0.5129653	0.476746	2
30067634	3294.634152	0.4868422	0.888306	4
8105	3294.753201	0.603448	0.00416223	2
28676038	3295.759489	0.4903567	0.0130276	2
28301754	3295.765043	0.5607951	0.0873701	11
4208315	3295.812192	0.4774576	0.160468	4
43240723	3296.623312	0.5581971	0.939712	3
64417778	3296.707312	0.4670814	0.0389109	2
29036626	3296.747533	0.4924525	0.999974	80
4201840	3297.629791	0.4386498	0.775013	3
8351618	3297.692665	0.5425293	0.26224	4
16117	3297.779356	0.5341876	0.996301	16
43832023	3297.81305	0.5499476	0.127227	2
11512724	3298.298723	0.5612253	0.996236	14
30067611	3298.532307	0.5428689	0.0923429	3
1648	3298.579416	0.4447603	1	334
29461667	3298.709231	0.5455851	0.00548547	8
31418623	3299.636709	0.3999449	0.128797	4
2911637	3299.639381	0.4350281	0.971954	7
17016	3299.791636	0.5518392	0.933225	13
4168037	3300.688962	0.5096431	0.875985	20
23713	3300.747343	0.7793593	0.999978	3
28301339	3300.758574	0.5533061	0.998152	6
28300686	3301.562488	0.5282534	0.997632	10
31777599	3301.659057	0.4566377	0.92673	4
977640	3301.730893	0.4963573	0.952267	17
30573235	3301.829091	0.3659609	0.82873	5
28301275	3302.539979	0.5545895	0.359765	5
18855	3302.71048	0.4041434	1	447
31777575	3302.71048	0.5080155	0.998855	5
2910561	3302.848813	0.4059243	1	2
30062195	3303.659448	0.5069665	0.438334	16
60782462	3303.682102	0.4882129	0.00195204	2
11150	3303.688628	0.4197017	0.999505	174
31396201	3303.71715	0.5843962	0.996602	2
16474	3304.527106	0.3864276	1	140
4202333	3304.592013	0.4986424	0.316314	3
31774430	3304.666988	0.4995821	0.493685	2
17597	3305.482346	0.4844289	0.279835	3
19804	3305.598493	0.3546017	1	102
4573	3305.723583	0.541804	0.227868	2
31777053	3305.805569	0.5415468	0.0519814	3
12239	3305.874968	0.4898293	0.999981	142
23019375	3306.778163	0.4450417	0.619172	6
12295	3306.927728	0.6212786	0.999725	3
12413	3307.768878	0.4422731	0.859444	176
28300716	3308.697417	0.5429172	0.312537	4
15684	3308.718544	0.4764977	1	12
12764982	3308.904493	0.3943175	0.0121906	3
4198353	3309.674229	0.574921	0.978093	6
30068727	3310.82309	0.5910429	0.966485	3
6807022	3311.300688	0.2077709	1	7
31775076	3311.71821	0.4831089	0.466011	3
2911329	3311.762456	0.4133196	0.0276297	9
12311	3312.485952	0.4488516	0.998223	17
21405	3313.657063	0.3768582	0.582863	15
11320991	3313.766874	0.4648081	0.586848	5
29259172	3314.580199	0.4365164	0.651869	109
28302831	3314.784097	0.782626	0.999046	20
1414	3316.557155	0.6593894	1	796
30573367	3316.582118	0.5140215	0.999999	18
2181	3317.642739	0.3570352	0.999999	266
3153560	3318.513576	0.441979	0.990229	24
59680082	3318.637521	0.4535312	0.302976	2
50110871	3318.651252	0.4695978	0.615961	3
31775742	3318.677932	0.4432985	0.648529	2
12765102	3319.595515	0.5351068	0.843089	30
28300289	3319.60291	0.6527674	0.990296	317
30064847	3319.631393	0.4629539	0.0149192	4
31777481	3319.636138	0.4793846	0.669295	6
30068710	3320.678323	0.5344925	0.240458	4
17174075	3320.813776	0.6128339	0.999989	17
7970197	3321.576985	0.4456615	0.060139	2
44475138	3321.752867	0.4384852	0.755586	5
7897	3321.804318	0.6379659	0.999856	153
7997	3321.817077	0.4000962	0.0217353	6
11528	3322.640297	0.4657697	1	100
30067704	3322.69463	0.5813978	0.375502	2
32027930	3322.698678	0.4377103	0.0115393	5
11723	3322.755977	0.4272347	0.999995	15
30067467	3322.774604	0.4739334	0.0583877	14
31419275	3322.912747	0.3477924	0.0278932	2
7970247	3322.982359	0.4816561	0.997039	29
21797	3323.486638	0.4893638	0.912781	36
18213	3323.528425	0.4681205	0.499983	14
8357294	3323.592444	0.8241683	0.480581	3
32027965	3323.616918	0.5154737	0.171124	2
17101	3323.624314	0.676299	0.977978	63
31396775	3323.638915	0.5111195	0.998749	24
3153534	3324.614856	0.5038192	0.99073	3
38625442	3324.858996	0.4782129	0.0129794	2
31418141	3325.357152	0.4819775	0.552071	4
30574169	3325.460073	0.6492963	0.999649	6
22138	3325.691415	0.4480686	0.546332	5
31778577	3325.706673	0.4749925	0.858035	6
21968	3327.571612	0.4454052	0.999998	3
11896	3327.681445	0.3050379	1	76
7694	3327.71715	0.6956185	0.99977	9
30574832	3328.627234	0.6410735	0.730697	5
28302044	3330.730547	0.6217584	0.999091	19
31321291	3331.755654	0.5260805	0.441759	3
2963	3332.598159	0.5419605	0.992808	67
30066224	3332.771522	0.6584076	0.119125	2
7457	3332.80907	0.5283732	0.938779	12
2154	3333.742971	0.5480876	0.87216	4
12670	3334.750108	0.5656638	0.932882	27
11743	3334.855235	0.4737386	0.975224	140
7090	3334.868309	0.5874397	0.0189816	8
30064359	3335.630183	0.4960377	0.322611	3
29037091	3335.654829	0.6777637	0.99569	60
29037046	3335.768325	0.6536231	0.179761	52
9342	3336.761074	0.4715019	0.732064	133
11045	3336.803984	0.4681419	1	204
4201519	3337.682874	0.5396354	0.998944	3
26158236	3338.508766	0.4670261	0.994057	5
11802	3338.729107	0.5480885	0.405674	27
5430	3340.681376	0.4074865	0.996195	7
22959	3341.555582	0.6281042	0.972669	6
47683538	3341.607922	0.394736	0.964411	4
39897256	3342.665324	0.5049713	0.540506	2
18707	3342.778163	0.4850361	0.963271	12
2896	3342.82597	0.4532998	0.999991	6
17272	3342.892022	0.4966944	0.998219	119
26156940	3343.581127	0.4618709	0.981303	13
42630469	3343.622683	0.5263918	0.486291	2
41201216	3343.853576	0.5645277	0.233173	2
47692982	3344.56917	0.5042871	0.107179	2
7540	3344.653827	0.573792	0.999313	6
31418194	3344.688028	0.5348073	0.642622	11
10640	3344.885209	0.4322941	0.0169002	2
11039	3344.885209	0.4632081	1	59
16207	3345.659183	0.5239556	0.999436	6
15656	3345.710422	0.6540595	1	12
17784	3346.609972	0.5300918	0.983574	6
34780374	3346.627032	0.486373	0.483133	2
16691	3346.757313	0.6487886	0.999278	42
29461124	3347.739993	0.4750671	0.99759	26
23075165	3348.739947	0.5344673	0.998215	64
23019695	3349.562701	0.5163132	0.604338	3
31777515	3349.600422	0.439	0.116086	2
29461597	3349.65503	0.5360171	0.968367	4
32027922	3349.670985	0.3238285	0.99513	21
30066377	3349.770244	0.633002	0.404732	3
24529	3350.721902	0.4557277	0.269769	3
27666622	3350.79448	0.4362284	0.0655407	2
22838	3350.849492	0.5665315	0.198591	5
21992	3351.71715	0.502926	0.997557	7
31778679	3351.749508	0.5281016	0.2316	15
30063261	3352.643465	0.5257436	0.155173	13
2910514	3354.699525	0.3632631	0.999957	4
38626658	3354.706264	0.5112289	0.421006	2
7996348	3354.713659	0.5443947	0.509537	2
6669	3355.600877	0.4939411	0.357408	2
4168086	3355.746922	0.4801537	0.10874	12
29460838	3355.796065	0.6391962	0.866808	4
28302227	3357.597433	0.3687194	0.971677	4
31320334	3357.647739	0.5979667	0.982828	6
23032	3357.680098	0.5107914	1	148
28300879	3357.683933	0.3740786	0.999989	85
4200620	3357.817077	0.5530781	0.996025	5
21282525	3357.863166	0.5734389	0.285285	1
46673576	3357.867871	0.6431285	0.998976	2
31779982	3358.505818	0.5364342	0.898434	2
2910853	3358.614678	0.4717762	0.433747	4
10997	3358.734193	0.561492	1	202
33342197	3359.704288	0.4780814	0.989382	6
32028596	3360.574445	0.3636795	0.161621	2
11006	3360.738611	0.693908	1	209
14766	3360.742447	0.5152625	1	27
13507	3362.668439	0.57933	0.956922	2
1393	3362.700585	0.5937608	1	251
2951	3364.572032	0.5460854	0.197454	2
31776136	3365.639583	0.5285133	0.0401761	2
42630767	3365.765158	0.4979195	0.112699	3
30063487	3365.962338	0.42297	0.191617	3
31776366	3366.609189	0.5855634	0.215062	2
25193848	3366.73072	0.5369866	0.457729	5
11026	3367.665784	0.5572149	1	184
33389270	3369.507413	0.4824837	0.0126054	4
6027	3369.670202	0.6366206	0.173935	6
51438739	3370.442926	0.333515	0.872992	2
30063758	3370.632901	0.4395783	0.0926745	4
31321320	3372.704726	0.4270819	0.996431	7
19039	3372.714137	0.6133131	0.997835	5
51583007	3374.413938	0.6612111	0.782608	2
30068238	3375.583713	0.493789	0.994101	13
10929491	3375.654955	0.6150112	0.884077	3
23070277	3376.589513	0.5487142	0.999999	27
29259263	3376.658065	0.470881	0.992059	8
15066	3376.676014	0.5190505	0.999999	11
53932941	3376.687245	0.4900365	0.0850957	2
31317769	3376.777772	0.4876477	0.946081	5
28302605	3376.939247	0.5115624	0.0285281	2
4202189	3377.851849	0.7354434	1	225
30574718	3378.656148	0.612891	0.939193	13
16114	3378.834511	0.6221009	0.484761	6
34780549	3380.674954	0.5854438	0.956166	4
1467	3380.766817	0.508523	1	567
18602	3381.567787	0.5011873	0.0431412	3
32028856	3382.59942	0.5805189	0.987231	2
17605	3383.700919	0.5219197	0.191246	2
31318250	3385.828412	0.540042	0.87832	5
10929773	3385.876028	0.5313178	0.405006	8
19887863	3386.61796	0.5137364	0.99378	2
30066609	3387.840714	0.5112231	0.982644	33
17954	3388.646155	0.5278	0.988708	19
12246	3390.91247	0.712747	0.999941	2
72763893	3391.815855	0.6939715	0.995085	2
4168479	3393.74884	0.5619205	0.00812035	2
5214	3393.765434	0.431375	0.499077	39
8228195	3395.815941	0.5059116	0.996437	5
12131	3395.817468	0.4990734	0.999999	55
13788	3396.621595	0.4052271	1	3
10800	3397.456917	0.4250856	0.9727	48
28675908	3397.720128	0.5317202	0.116281	2
32028205	3398.696749	0.5477808	0.125466	3
11652	3400.921974	0.4425556	1	106
4202345	3401.640746	0.4814914	0.971271	2
30064046	3401.693725	0.5119231	0.135919	4
62570038	3401.805569	0.5365944	0.0614841	2
31775858	3401.828031	0.5653685	0.258998	2
9298	3402.731883	0.6370525	1	881
31782065	3402.88329	0.4977447	0.00716649	5
5076	3403.601787	0.5617699	0.997652	8
30062924	3403.663791	0.5197616	0.999689	3
4208152	3405.574779	0.3806189	1	431
42630736	3405.702773	0.4737309	0.102013	2
15326	3405.784528	0.5228471	0.898707	5
29568472	3406.835951	0.4996231	0.65644	6
7970575	3407.69509	0.6007453	0.295249	3
30574071	3407.740673	0.6373383	0.224034	7
8763	3408.703562	0.5106262	0.112112	3
33343031	3408.89625	0.5480115	0.0392884	8
5767	3410.722581	0.5419113	0.779975	6
31781571	3410.740338	0.4932353	0.145336	2
18821	3411.663474	0.5337819	0.968736	24
28300067	3411.76074	0.5214905	0.994922	6
31419405	3411.773135	0.5091125	0.444617	6
30064437	3412.723163	0.6426113	0.998877	15
16109	3414.698402	0.4882374	0.0262482	2
28762144	3414.75301	0.5694997	0.984759	35
11088	3417.763907	0.4221527	1	739
26155959	3417.802498	0.7043837	0.894168	3
7036	3417.884483	0.5870337	0.758958	47
4199857	3418.59942	0.4027285	0.996517	2
15007	3418.813488	0.5238121	0.283468	4
24553	3419.572205	0.4258916	1	12
17417	3419.75843	0.4760915	0.0820502	128
31320972	3420.69214	0.398945	0.546401	2
29258478	3421.708706	0.4462606	0.999551	68
28301911	3421.908386	0.5417681	0.119635	4
30067567	3422.544303	0.5869843	0.99628	2
2910304	3422.662207	0.485869	0.895322	2
1384	3422.729107	0.5098874	1	833
31394204	3422.784585	0.5755731	0.935531	10
30065314	3423.907148	0.4070569	0.417939	2
3505	3423.963789	0.4287469	0.023558	2
4648	3424.714898	0.4320506	0.999747	13
11037	3424.782477	0.5167834	1	238
2911732	3425.740004	0.5187284	0.832945	5
28301747	3426.574647	0.4805379	0.675864	3
19369	3426.778842	0.521708	0.999721	3
30068551	3427.464386	0.4154187	0.0607159	6
62630179	3427.680109	0.6156371	0.872254	2
11776	3428.798709	0.5557167	1	169
9232	3429.739624	0.489422	0.988707	2
30068010	3429.924046	0.577517	0.15201	3
4205246	3430.667293	0.5203869	0.313124	3
4201061	3431.721579	0.5096999	0.774298	24
62490158	3431.73531	0.3933817	0.631875	2
24691	3431.790788	0.5070812	0.0935902	8
53932718	3431.827363	0.3931377	0.398412	2
29460863	3432.679573	0.5354807	0.952694	4
28300465	3432.725559	0.5447726	0.999973	79
30572225	3432.768936	0.4468045	0.879843	16
31394296	3432.847765	0.5232496	0.00726948	3
13375	3433.763718	0.560577	0.404413	7
31778281	3434.674965	0.4683738	0.064676	7
30066880	3435.754192	0.5646967	0.260706	4
31320348	3435.774471	0.496591	0.026339	5
29460720	3435.883815	0.5014513	0.954072	14
4205228	3436.43052	0.5117394	0.999762	19
31320283	3436.578091	0.5956207	0.976046	6
38624024	3436.685212	0.5006018	0.99671	16
30065710	3437.486648	0.4748087	0.960835	19
8879	3437.70362	0.6425764	0.104958	5
30062220	3437.906479	0.5567312	0.77229	12
34703842	3438.505926	0.4315601	0.31648	3
23070121	3438.517158	0.4589044	0.6738	2
50895785	3438.745148	0.5821313	0.960917	3
18418	3439.714776	0.4287425	0.0159854	22
59680071	3439.857412	0.5944066	0.815993	2
3153500	3440.673427	0.4285603	0.0173906	3
63636670	3443.909837	0.4291703	0.0058353	2
23348	3444.652111	0.6430368	0.985988	4
12247	3447.709754	0.6852158	1	12
23108	3449.591309	0.5293483	0.623475	4
13604345	3449.700251	0.181884	0.99751	6
11772	3450.571278	0.4888272	0.999993	149
31396485	3450.705394	0.4888759	0.679995	2
15708	3451.683542	0.4874974	0.497504	12
30572570	3452.667558	0.5872927	0.14776	5
7412935	3452.709812	0.4782181	1	6
8394	3454.399739	0.3964338	0.292134	3
31780268	3454.707704	0.4997659	0.171411	2
1938	3456.633293	0.4986519	0.946362	4
1300	3456.724689	0.4418421	1	333
31781186	3456.858339	0.4344968	0.107017	2
4957	3456.872727	0.4436581	1	44
51234014	3457.772086	0.4414398	0.268215	6
28675835	3457.810464	0.4863956	0.194093	6
34431264	3457.823728	0.6279994	0.046268	4
12292	3457.824386	0.571341	0.965247	5
46672181	3458.761656	0.5063692	0.975564	4
38702829	3458.811581	0.6492785	0.910196	4
31779443	3458.811581	0.4101062	1	7
11874	3458.823873	0.5526531	0.835616	5
2911390	3459.701235	0.4539813	0.620513	14
30066443	3459.71109	0.4916029	0.342538	8
28300156	3460.683219	0.6368722	0.994191	32
2911064	3461.677788	0.4401681	0.871918	22
26157748	3462.68361	0.5526499	0.952817	3
1570	3463.881229	0.4534943	1	345
31775727	3464.561987	0.5196801	0.977311	5
19162	3464.607863	0.3923226	0.938192	3
46672085	3465.679907	0.5685745	0.912355	2
16345	3467.663686	0.1932125	0.999113	19
3618	3467.835226	0.6539745	0.042465	2
31484606	3468.599811	0.4738824	0.0820234	10
12527	3468.967959	0.3917202	1	1
11393	3469.620679	0.3350702	1	914
3896	3469.702877	0.5203654	1	4
4191260	3470.623323	0.4962214	0.999428	5
11341	3470.76028	0.2857156	0.997059	8
4201477	3470.833577	0.4119984	0.998843	4
13644	3471.750844	0.4550786	0.996295	252
19290	3472.67133	0.3050999	0.99409	22
26156458	3472.788346	0.4401131	0.0397167	4
11968	3472.980164	0.4427078	1	14
4201766	3473.641616	0.5144185	0.999996	2
2691	3473.655813	0.341353	0.100167	4
4200768	3473.720911	0.4350388	0.0254538	3
11146	3473.756426	0.4433724	0.972061	28
30066188	3473.802412	0.7692575	0.992888	6
31417726	3475.330674	0.4603431	0.911904	9
17052756	3475.665784	0.7973886	0.699954	4
4204796	3475.696806	0.3241	0.154382	2
31396065	3477.865199	0.504087	0.950779	15
28300165	3477.905419	0.4303806	0.9883	39
31317761	3478.857078	0.4763461	0.623392	5
33341158	3479.693545	0.4098521	0.241168	2
18099	3479.731284	0.4785004	0.788287	2
75462085	3479.757094	0.5629893	0.279475	2
29036699	3479.901278	0.5018892	0.127658	3
12250	3481.636127	0.5850955	0.984555	3
29259013	3482.568311	0.4325701	0.999969	18
22741	3482.79179	0.5206205	0.948372	2
30065303	3483.530077	0.4529967	0.992817	9
23144	3485.775053	0.53504	1	44
30064803	3485.829874	0.4557575	0.418	3
31419774	3486.815884	0.4411962	0.631661	8
8449	3488.739204	0.4420233	0.992364	11
60781840	3488.768659	0.5200226	0.979981	2
